ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Dt_Customer_Year,Age_Group,Spending_Segment,MntWines_Pct,MntFruits_Pct,MntMeatProducts_Pct,MntFishProducts_Pct,MntSweetProducts_Pct,MntGoldProds_Pct,Income_Bracket
9665,1957,PhD,Single,54237.0,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,57,361,2013,51-60,Medium Spender,73.9612188365651,0.8310249307479225,8.310249307479225,1.10803324099723,0.0,15.789473684210526,High
4640,1967,UnderGraduate,Single,70647.0,0,1,2012-09-21,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,47,1079,2012,41-50,High Spender,51.99258572752549,7.877664504170529,15.848007414272475,2.3169601482854496,11.399443929564411,10.56533827618165,Very High
3635,1962,PhD,Single,52597.0,0,1,2014-05-07,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,52,578,2014,51-60,Medium Spender,85.12110726643598,0.0,6.401384083044983,1.2110726643598615,0.0,7.26643598615917,High
3547,1969,Master,In Relationship,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,45,64,2012,41-50,Low Spender,21.875,10.9375,14.0625,9.375,25.0,18.75,Medium
2456,1975,PhD,In Relationship,40233.0,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,39,149,2013,30-40,Medium Spender,53.691275167785236,2.684563758389262,30.87248322147651,0.0,11.409395973154362,1.342281879194631,Medium
5633,1980,UnderGraduate,In Relationship,50183.0,1,1,2014-06-25,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,34,231,2014,30-40,Medium Spender,41.99134199134199,5.194805194805195,36.36363636363637,5.627705627705628,4.329004329004329,6.493506493506493,Medium
7801,1959,UnderGraduate,In Relationship,54753.0,0,1,2013-09-12,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,55,728,2013,51-60,Medium Spender,27.06043956043956,14.697802197802199,31.181318681318682,0.9615384615384616,8.104395604395604,17.994505494505493,High
10489,1973,UnderGraduate,In Relationship,92955.0,0,0,2013-08-19,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,41,1778,2013,41-50,High Spender,38.976377952755904,1.1811023622047243,52.024746906636665,1.7435320584926886,1.3498312710911136,4.724409448818897,Very High
7011,1973,UnderGraduate,In Relationship,33471.0,1,0,2012-10-12,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,41,93,2012,41-50,Low Spender,46.236559139784944,2.1505376344086025,29.03225806451613,0.0,9.67741935483871,12.903225806451612,Low
2620,1974,PhD,In Relationship,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,40,23,2013,30-40,Low Spender,60.86956521739131,0.0,8.695652173913043,0.0,0.0,30.434782608695656,Low
3933,1980,UnderGraduate,In Relationship,44010.0,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,34,662,2012,30-40,Medium Spender,28.09667673716012,5.438066465256798,35.34743202416919,12.990936555891238,10.876132930513595,7.250755287009064,Medium
10981,1988,UnderGraduate,In Relationship,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,26,1198,2014,<30,High Spender,36.22704507512521,11.435726210350584,33.3889816360601,3.7562604340567614,11.435726210350584,3.7562604340567614,Very High
1734,1968,PhD,In Relationship,40706.0,2,1,2013-01-17,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,46,81,2013,41-50,Low Spender,72.8395061728395,0.0,13.580246913580247,4.938271604938271,2.4691358024691357,6.172839506172839,Medium
10995,1988,Master,In Relationship,15716.0,1,0,2012-11-12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,26,92,2012,<30,Low Spender,17.391304347826086,5.434782608695652,32.608695652173914,8.695652173913043,7.608695652173914,28.26086956521739,Low
6357,1959,Master,Single,59052.0,0,1,2013-11-17,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,55,491,2013,51-60,Medium Spender,46.84317718940937,7.128309572301425,15.274949083503056,12.830957230142568,11.608961303462321,6.313645621181263,High
9209,1971,Master,In Relationship,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,43,1564,2012,41-50,High Spender,53.005115089514064,8.823529411764707,27.493606138107417,3.8363171355498724,5.88235294117647,0.9590792838874681,Very High
10286,1962,UnderGraduate,In Relationship,83715.0,0,0,2014-02-03,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,52,926,2014,51-60,High Spender,34.34125269978402,0.8639308855291578,43.95248380129589,16.19870410367171,3.7796976241900646,0.8639308855291578,Very High
2611,1959,Master,In Relationship,82576.0,0,0,2012-08-01,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,55,1910,2012,51-60,High Spender,63.141361256544506,2.8795811518324608,23.298429319371728,8.795811518324607,0.9424083769633508,0.9424083769633508,Very High
1600,1965,Master,In Relationship,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,49,411,2013,41-50,Medium Spender,71.04622871046229,0.7299270072992701,18.734793187347933,2.4330900243309004,0.7299270072992701,6.326034063260341,High
3308,1952,UnderGraduate,In Relationship,35704.0,1,1,2014-01-03,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,62,94,2014,>60,Low Spender,31.914893617021278,9.574468085106384,12.76595744680851,2.127659574468085,11.702127659574469,31.914893617021278,Medium
5407,1954,UnderGraduate,In Relationship,53103.0,0,1,2013-09-12,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0,60,1085,2013,51-60,High Spender,67.1889400921659,1.566820276497696,12.258064516129032,1.0138248847926268,0.0,17.972350230414747,High
2166,1960,Master,Single,46779.0,1,1,2013-07-12,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,54,23,2013,51-60,Low Spender,52.17391304347826,4.3478260869565215,13.043478260869565,0.0,0.0,30.434782608695656,Medium
3955,1965,UnderGraduate,Single,4861.0,0,0,2014-06-22,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,49,6,2014,41-50,Low Spender,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,Low
6634,1979,Master,Single,33462.0,1,0,2013-08-07,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,54,2013,30-40,Low Spender,40.74074074074074,5.555555555555555,33.33333333333333,0.0,0.0,20.37037037037037,Low
3056,1978,UnderGraduate,Single,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,36,1150,2013,30-40,High Spender,51.04347826086957,3.739130434782609,29.304347826086957,3.6521739130434785,7.565217391304348,4.695652173913043,High
5718,1950,UnderGraduate,In Relationship,80763.0,0,0,2013-08-15,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,64,1415,2013,>60,High Spender,47.63250883392226,11.87279151943463,7.632508833922262,13.568904593639575,2.9681978798586575,16.325088339222617,Very High
6872,1974,PhD,In Relationship,65352.0,0,1,2013-08-21,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,40,405,2013,30-40,Medium Spender,70.12345679012346,0.7407407407407408,20.74074074074074,0.9876543209876543,1.728395061728395,5.679012345679013,High
8164,1978,PhD,In Relationship,82170.0,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0,36,1908,2013,30-40,High Spender,53.61635220125787,4.8742138364779874,34.11949685534591,2.5681341719077566,2.882599580712788,1.939203354297694,Very High
4580,1969,UnderGraduate,In Relationship,75759.0,0,0,2013-10-25,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1,45,2486,2013,41-50,High Spender,56.074014481094125,0.8849557522123894,28.479485116653258,3.580048270313757,3.660498793242156,7.320997586484312,Very High
9305,1976,Master,Single,79689.0,0,0,2013-05-12,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,38,1315,2013,30-40,High Spender,23.650190114068444,1.977186311787072,48.669201520912544,13.688212927756654,2.8136882129277567,9.201520912547528,Very High
453,1956,PhD,Single,35340.0,1,1,2014-06-29,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0,58,45,2014,51-60,Low Spender,60.0,0.0,26.666666666666668,0.0,2.2222222222222223,11.11111111111111,Medium
8545,1954,UnderGraduate,Single,85683.0,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1,60,1789,2014,51-60,High Spender,72.44270542202348,0.9502515371716043,17.38401341531582,2.5153717160424818,3.8569032979318054,2.850754611514813,Very High
9850,1972,Master,In Relationship,24884.0,1,0,2012-11-29,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0,42,19,2012,41-50,Low Spender,15.789473684210526,31.57894736842105,36.84210526315789,0.0,0.0,15.789473684210526,Low
7378,1981,Master,In Relationship,42021.0,1,0,2012-08-31,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0,33,573,2012,30-40,Medium Spender,68.58638743455498,0.8726003490401396,23.7347294938918,1.2216404886561953,0.8726003490401396,4.712041884816754,Medium
7646,1989,UnderGraduate,Single,64449.0,1,0,2014-02-18,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,3,11,0,25,805,2014,<30,Medium Spender,27.080745341614907,7.82608695652174,35.03105590062112,17.018633540372672,4.3478260869565215,8.695652173913043,High
1640,1954,UnderGraduate,Single,64587.0,1,1,2014-06-22,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0,60,108,2014,51-60,Low Spender,61.111111111111114,0.0,14.814814814814813,0.0,5.555555555555555,18.51851851851852,High
5184,1995,UnderGraduate,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,19,23,2014,<30,Low Spender,17.391304347826086,8.695652173913043,47.82608695652174,8.695652173913043,0.0,17.391304347826086,Low
8492,1978,UnderGraduate,In Relationship,75437.0,0,0,2013-11-09,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,36,1493,2013,30-40,High Spender,53.24849296718017,0.0,36.503683858004024,6.363027461486939,3.884795713328868,0.0,Very High
11188,1957,UnderGraduate,In Relationship,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,89,2014,51-60,Low Spender,16.853932584269664,11.235955056179774,21.34831460674157,8.98876404494382,19.101123595505616,22.47191011235955,Low
1212,1973,UnderGraduate,In Relationship,52845.0,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0,41,936,2013,41-50,High Spender,41.02564102564102,2.6709401709401708,31.196581196581196,13.88888888888889,4.38034188034188,6.837606837606838,High
9097,1956,UnderGraduate,Single,46086.0,0,1,2013-11-03,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0,58,343,2013,51-60,Medium Spender,71.13702623906705,2.3323615160349855,9.329446064139942,2.0408163265306123,0.5830903790087464,14.577259475218659,Medium
10473,1956,PhD,Single,78028.0,0,1,2012-09-10,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1,58,528,2012,51-60,Medium Spender,29.924242424242426,3.5984848484848486,54.54545454545454,4.734848484848484,0.0,7.196969696969697,Very High
7962,1987,PhD,Single,95169.0,0,0,2013-10-09,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1,27,1901,2013,<30,High Spender,67.5960021041557,1.1046817464492371,23.619147816938455,5.576012624934245,1.0520778537611783,1.0520778537611783,Very High
9984,1981,Master,In Relationship,56337.0,1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1,33,724,2013,30-40,Medium Spender,48.204419889502766,2.209944751381215,19.88950276243094,3.867403314917127,0.6906077348066298,25.13812154696133,High
5527,1987,UnderGraduate,In Relationship,22434.0,1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0,27,58,2013,<30,Low Spender,6.896551724137931,20.689655172413794,18.96551724137931,5.172413793103448,22.413793103448278,25.862068965517242,Low
6374,1954,PhD,In Relationship,36930.0,0,1,2013-05-17,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,3,11,0,60,297,2013,51-60,Medium Spender,75.08417508417509,0.6734006734006733,10.437710437710438,0.0,0.6734006734006733,13.131313131313133,Medium
7453,1954,UnderGraduate,Single,36130.0,0,1,2013-02-02,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1,60,488,2013,51-60,Medium Spender,32.17213114754098,8.811475409836065,26.024590163934423,13.934426229508196,11.475409836065573,7.581967213114754,Medium
8952,1953,Master,In Relationship,65569.0,0,1,2012-11-05,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0,61,859,2012,>60,High Spender,46.216530849825375,5.355064027939465,33.527357392316645,2.3282887077997674,4.423748544819558,8.149010477299184,High
241,1952,UnderGraduate,In Relationship,83844.0,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,62,1574,2013,>60,High Spender,57.24269377382465,1.9695044472681067,21.918678526048286,4.7649301143583225,1.9695044472681067,12.134688691232528,Very High
8975,1968,UnderGraduate,In Relationship,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,46,69,2014,41-50,Low Spender,20.28985507246377,4.3478260869565215,30.434782608695656,2.898550724637681,1.4492753623188406,40.57971014492754,Low
6119,1963,PhD,Single,36736.0,1,1,2013-05-10,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,51,17,2013,51-60,Low Spender,58.82352941176471,0.0,17.647058823529413,0.0,0.0,23.52941176470588,Medium
5236,1979,UnderGraduate,In Relationship,77568.0,0,1,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0,35,2194,2012,30-40,High Spender,56.061987237921606,0.0,18.04922515952598,10.5742935278031,8.113035551504103,7.201458523245215,Very High
5723,1976,PhD,In Relationship,49187.0,0,1,2014-01-11,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,38,116,2014,30-40,Medium Spender,69.82758620689656,0.8620689655172413,26.72413793103448,1.7241379310344827,0.8620689655172413,0.0,Medium
1710,1978,UnderGraduate,Single,30168.0,1,0,2013-03-07,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,36,279,2013,30-40,Medium Spender,55.19713261648745,7.168458781362006,23.655913978494624,0.0,4.301075268817205,9.67741935483871,Low
1970,1968,Master,In Relationship,34053.0,0,1,2012-09-10,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0,46,103,2012,41-50,Low Spender,61.165048543689316,0.0,20.388349514563107,6.796116504854369,0.0,11.650485436893204,Low
5313,1971,Master,In Relationship,38196.0,1,1,2014-04-18,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0,43,44,2014,41-50,Low Spender,68.18181818181817,0.0,25.0,0.0,0.0,6.8181818181818175,Medium
10634,1951,Master,In Relationship,59412.0,0,0,2014-04-19,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,63,406,2014,>60,Medium Spender,22.167487684729064,16.502463054187192,40.64039408866995,7.389162561576355,10.591133004926109,2.70935960591133,High
7010,1965,Master,In Relationship,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,49,1363,2014,41-50,High Spender,46.58840792369773,8.363903154805575,18.635363169479092,9.684519442406456,11.151870873074103,5.575935436537051,Very High
8562,1969,UnderGraduate,In Relationship,54165.0,0,0,2013-05-28,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,45,236,2013,41-50,Medium Spender,53.813559322033896,1.694915254237288,30.93220338983051,6.3559322033898304,2.5423728813559325,4.661016949152542,High
3158,1973,UnderGraduate,In Relationship,32300.0,1,0,2013-01-03,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,39,2013,41-50,Low Spender,33.33333333333333,7.6923076923076925,15.384615384615385,15.384615384615385,12.82051282051282,15.384615384615385,Low
4436,1976,UnderGraduate,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,38,137,2013,30-40,Medium Spender,13.138686131386862,30.656934306569344,17.51824817518248,10.948905109489052,14.5985401459854,13.138686131386862,Low
5287,1973,UnderGraduate,In Relationship,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,41,79,2014,41-50,Low Spender,56.9620253164557,2.5316455696202533,32.91139240506329,5.063291139240507,1.2658227848101267,1.2658227848101267,Low
2445,1974,PhD,In Relationship,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,63,2013,30-40,Low Spender,60.317460317460316,1.5873015873015872,38.095238095238095,0.0,0.0,0.0,Low
6059,1953,PhD,In Relationship,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,61,1314,2013,>60,High Spender,75.03805175038052,2.73972602739726,12.785388127853881,1.21765601217656,0.0,8.21917808219178,High
4550,1966,Master,In Relationship,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,48,71,2014,41-50,Low Spender,85.91549295774648,0.0,4.225352112676056,0.0,0.0,9.859154929577464,Low
4240,1978,UnderGraduate,In Relationship,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,36,58,2012,30-40,Low Spender,6.896551724137931,15.517241379310345,27.586206896551722,29.310344827586203,0.0,20.689655172413794,Low
8911,1967,PhD,In Relationship,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,47,702,2013,41-50,Medium Spender,28.63247863247863,7.54985754985755,24.501424501424502,16.524216524216524,10.968660968660968,11.823361823361823,High
3706,1978,UnderGraduate,Single,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,36,94,2013,30-40,Low Spender,20.212765957446805,8.51063829787234,30.851063829787233,0.0,12.76595744680851,27.659574468085108,Low
3628,1987,High School,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,27,80,2013,<30,Low Spender,5.0,10.0,13.750000000000002,23.75,15.0,32.5,Low
10175,1958,PhD,Single,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,56,22,2013,51-60,Low Spender,81.81818181818183,0.0,9.090909090909092,0.0,0.0,9.090909090909092,Low
8985,1964,Master,In Relationship,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,50,1211,2012,41-50,High Spender,66.55656482246077,6.6061106523534265,13.294797687861271,9.90916597853014,0.9083402146985963,2.725020644095789,High
5204,1971,UnderGraduate,In Relationship,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,43,1461,2013,41-50,High Spender,26.00958247775496,6.707734428473648,50.171115674195754,7.529089664613278,7.665982203969883,1.9164955509924708,Very High
9220,1971,UnderGraduate,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,43,1968,2013,41-50,High Spender,29.268292682926827,8.739837398373984,48.831300813008134,6.351626016260163,5.84349593495935,0.9654471544715447,Very High
9888,1969,UnderGraduate,In Relationship,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,45,1091,2014,41-50,High Spender,41.979835013748854,7.4243813015582045,32.630614115490374,9.715857011915674,4.582951420714941,3.666361136571952,Very High
5263,1977,Master,In Relationship,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,55,2013,30-40,Low Spender,9.090909090909092,18.181818181818183,23.636363636363637,5.454545454545454,14.545454545454545,29.09090909090909,Low
1020,1973,UnderGraduate,In Relationship,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,41,1366,2014,41-50,High Spender,25.622254758418737,4.392386530014641,41.58125915080527,8.052708638360176,9.736456808199122,10.61493411420205,Very High
9503,1980,UnderGraduate,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,34,313,2012,30-40,Medium Spender,12.460063897763577,10.543130990415335,41.533546325878596,13.099041533546327,8.30670926517572,14.057507987220447,Low
10613,1958,PhD,In Relationship,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,56,62,2014,51-60,Low Spender,41.935483870967744,1.6129032258064515,25.806451612903224,3.225806451612903,3.225806451612903,24.193548387096776,Medium
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,42,92,2013,41-50,Low Spender,73.91304347826086,0.0,17.391304347826086,0.0,0.0,8.695652173913043,Medium
6019,1971,PhD,In Relationship,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,43,72,2014,41-50,Low Spender,62.5,4.166666666666666,12.5,5.555555555555555,5.555555555555555,9.722222222222223,Medium
5863,1953,UnderGraduate,In Relationship,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,61,655,2013,>60,Medium Spender,54.80916030534351,0.0,20.458015267175572,1.984732824427481,3.969465648854962,18.778625954198475,Medium
3717,1959,UnderGraduate,In Relationship,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,55,704,2014,51-60,Medium Spender,57.24431818181818,3.4090909090909087,4.119318181818182,0.8522727272727272,3.4090909090909087,30.96590909090909,High
6730,1954,UnderGraduate,In Relationship,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,60,54,2012,51-60,Low Spender,62.96296296296296,1.8518518518518516,25.925925925925924,0.0,0.0,9.25925925925926,Medium
10749,1991,UnderGraduate,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,23,178,2012,<30,Medium Spender,41.01123595505618,10.112359550561797,37.07865168539326,3.932584269662921,6.741573033707865,1.1235955056179776,Low
4998,1962,UnderGraduate,In Relationship,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,52,1033,2014,51-60,High Spender,28.267182962245883,2.904162633107454,40.174249757986445,6.098741529525654,3.1945788964181996,19.36108422071636,Very High
6287,1986,UnderGraduate,In Relationship,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,28,36,2013,<30,Low Spender,38.88888888888889,0.0,44.44444444444444,0.0,0.0,16.666666666666664,Low
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,49,122,2012,41-50,Medium Spender,65.57377049180327,0.819672131147541,30.327868852459016,0.0,0.819672131147541,2.459016393442623,Low
4754,1966,Master,In Relationship,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,48,122,2013,41-50,Medium Spender,24.59016393442623,9.01639344262295,27.049180327868854,10.655737704918032,4.918032786885246,23.770491803278688,Low
4002,1960,PhD,In Relationship,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,54,1123,2013,51-60,High Spender,41.22885129118433,8.54853072128228,29.65271593944791,14.95992876224399,4.719501335707925,0.8904719501335707,Very High
8870,1984,UnderGraduate,In Relationship,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,30,497,2012,<30,Medium Spender,15.090543259557343,2.414486921529175,28.37022132796781,8.651911468812877,7.847082494969819,37.62575452716298,Low
966,1966,UnderGraduate,In Relationship,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,48,691,2013,41-50,Medium Spender,77.85817655571635,1.881331403762663,13.16931982633864,2.460202604920405,0.8683068017366137,3.762662807525326,Medium
4767,1965,Master,In Relationship,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,49,1363,2014,41-50,High Spender,46.58840792369773,8.363903154805575,18.635363169479092,9.684519442406456,11.151870873074103,5.575935436537051,Very High
9725,1966,PhD,In Relationship,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,48,12,2014,41-50,Low Spender,66.66666666666666,0.0,25.0,0.0,0.0,8.333333333333332,Low
4475,1949,PhD,In Relationship,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,65,2440,2013,>60,High Spender,53.893442622950815,0.9016393442622952,31.967213114754102,5.942622950819672,0.0,7.295081967213115,Very High
5740,1970,Master,Single,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,44,56,2013,41-50,Low Spender,7.142857142857142,3.571428571428571,21.428571428571427,12.5,8.928571428571429,46.42857142857143,Low
5731,1983,Master,In Relationship,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,31,37,2013,30-40,Low Spender,32.432432432432435,0.0,35.13513513513514,5.405405405405405,0.0,27.027027027027028,Low
7290,1985,UnderGraduate,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,29,968,2012,<30,High Spender,35.84710743801653,4.545454545454546,55.16528925619835,1.756198347107438,0.0,2.6859504132231407,Very High
